asset_id,maintenance_log,date
HVAC-03,"Fuse blown on control circuit, root cause recorded and investigated",03/05/2023
HVAC-03,"Capacitor showing signs of significant aging, voltage readings below specification",03/05/2023
HVAC-03,"Compressor short-cycling detected, pressure switch inspected",03/05/2023
HVAC-05,"Compressor short-cycling observed, pressure switch inspected",03/05/2023
HVAC-06,"Head pressure persistent elevated, condenser fan speed checked",03/05/2023
HVAC-07,"Fan blade imbalance detected, vibration levels measured and recorded",03/05/2023
HVAC-07,"Fuse blown on control circuit, root cause noted and investigated",03/05/2023
HVAC-08,Electrical panel voltage fluctuation noted during peak load,03/05/2023
HVAC-01,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak recorded",04/05/2023
HVAC-01,"Condenser coil heavily fouled with debris, cleaning detected as required",04/05/2023
HVAC-01,Noise complaint from supply diffuser — turbulence recorded,04/05/2023
HVAC-02,"Condenser coil heavily fouled with debris, cleaning detected as required",04/05/2023
HVAC-03,"Compressor suction pressure elevated lower than expected, possible refrigerant leak observed",04/05/2023
HVAC-03,"Fan blade imbalance recorded, vibration levels measured and recorded",04/05/2023
HVAC-03,"Compressor short-cycling noted, pressure switch inspected",04/05/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, detected",04/05/2023
HVAC-03,"Smoke detector in AHU compartment activated, area inspected",04/05/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",04/05/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning recorded as required",04/05/2023
HVAC-03,"Compressor suction pressure persistent lower than expected, possible refrigerant leak noted",04/05/2023
HVAC-04,"Duct leakage observed at flex connector joints, sealed with mastic",04/05/2023
HVAC-05,"Supply fan belt significant worn, replacement recorded and scheduled",04/05/2023
HVAC-05,Ductwork damper detected as stuck in partially closed position,04/05/2023
HVAC-06,"Runtime hours counter persistent mismatched with physical log, corrected",04/05/2023
HVAC-07,"DDC controller reboot observed, settings verified after restart",04/05/2023
HVAC-07,"Condenser fan motor significant noisy, bearing wear detected",04/05/2023
HVAC-07,"Low-pressure cutout noted repeatedly, refrigerant charge verified",04/05/2023
HVAC-02,"Voltage imbalance significant across phases, supply quality checked",05/05/2023
HVAC-04,"Head pressure minor elevated, condenser fan speed checked",05/05/2023
HVAC-05,"Voltage imbalance intermittent across phases, supply quality checked",05/05/2023
HVAC-05,Electrical panel voltage fluctuation recorded during peak load,05/05/2023
HVAC-05,"Control transformer output voltage persistent low, unit inspected",05/05/2023
HVAC-05,"Compressor suction pressure elevated lower than expected, possible refrigerant leak recorded",05/05/2023
HVAC-07,Air filter pressure drop persistent above recommended threshold,05/05/2023
HVAC-07,"Capacitor showing signs of intermittent aging, voltage readings below specification",05/05/2023
HVAC-07,"Duct leakage noted at flex connector joints, sealed with mastic",05/05/2023
HVAC-08,"Duct leakage observed at flex connector joints, sealed with mastic",05/05/2023
HVAC-08,"Economiser damper elevated slow to respond, actuator noted and replaced",05/05/2023
HVAC-01,"Static pressure reading intermittent outside normal range, ductwork inspected",06/05/2023
HVAC-02,"Setpoint drift observed on zone controller overnight, investigated",06/05/2023
HVAC-02,"Return air temperature elevated higher than setpoint, airflow restricted",06/05/2023
HVAC-02,"Condenser coil heavily fouled with debris, cleaning detected as required",06/05/2023
HVAC-02,"Blower wheel fouled with debris, intermittent buildup observed and cleaned",06/05/2023
HVAC-03,"Safety relief valve observed as weeping, scheduled for replacement",06/05/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",06/05/2023
HVAC-04,"Vibration isolation mounts minor deteriorated, unit recorded as unstable",06/05/2023
HVAC-04,"Supply air temperature elevated inconsistent, mixing box damper adjusted",06/05/2023
HVAC-07,"Refrigerant pressure readings outside specification, system checked",06/05/2023
HVAC-08,Ductwork damper noted as stuck in partially closed position,06/05/2023
HVAC-08,"Occupancy sensor not triggering correctly, wiring fault recorded",06/05/2023
HVAC-02,"Earth leakage noted on compressor motor circuit, insulation tested",07/05/2023
HVAC-02,"Evaporator coil frosting over, defrost cycle initiated",07/05/2023
HVAC-02,"Duct leakage detected at flex connector joints, sealed with mastic",07/05/2023
HVAC-03,"Fuse blown on control circuit, root cause noted and investigated",07/05/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",07/05/2023
HVAC-03,"Outside air damper noted not fully closing, weather seal replaced",07/05/2023
HVAC-03,"Economiser damper significant slow to respond, actuator noted and replaced",07/05/2023
HVAC-03,"Compressor suction pressure significant lower than expected, possible refrigerant leak recorded",07/05/2023
HVAC-04,"Condenser coil heavily fouled with debris, cleaning noted as required",07/05/2023
HVAC-05,"BACnet network interruption reported, gateway settings reviewed",07/05/2023
HVAC-06,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",07/05/2023
HVAC-07,"Duct leakage detected at flex connector joints, sealed with mastic",07/05/2023
HVAC-07,"Static pressure reading persistent outside normal range, ductwork inspected",07/05/2023
HVAC-01,"Control transformer output voltage persistent low, unit inspected",08/05/2023
HVAC-02,Control sequence fault detected during changeover between heating and cooling,08/05/2023
HVAC-02,"Compressor short-cycling detected, pressure switch inspected",08/05/2023
HVAC-03,"Condensate drain overflowing, float switch reported and replaced",08/05/2023
HVAC-03,Refrigerant leak detector alarm recorded in plant room,08/05/2023
HVAC-03,"Smoke detector in AHU compartment activated, area inspected",08/05/2023
HVAC-04,"Earth leakage noted on compressor motor circuit, insulation tested",08/05/2023
HVAC-05,Electrical panel voltage fluctuation observed during peak load,08/05/2023
HVAC-06,"Low-pressure cutout detected repeatedly, refrigerant charge verified",08/05/2023
HVAC-07,"Runtime hours counter minor mismatched with physical log, corrected",08/05/2023
HVAC-01,"Motor run capacitor intermittent degraded, replaced during inspection",09/05/2023
HVAC-03,"Scheduling fault — unit failed to start at programmed time, detected",09/05/2023
HVAC-03,"Compressor suction pressure significant lower than expected, possible refrigerant leak reported",09/05/2023
HVAC-03,"Voltage imbalance elevated across phases, supply quality checked",09/05/2023
HVAC-04,"Fan blade imbalance observed, vibration levels measured and recorded",09/05/2023
HVAC-05,"Evaporator coil frosting over, defrost cycle initiated",09/05/2023
HVAC-06,"Vibration isolation mounts significant deteriorated, unit noted as unstable",09/05/2023
HVAC-07,Electrical panel voltage fluctuation recorded during peak load,09/05/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning detected as required",09/05/2023
HVAC-07,"Capacitor showing signs of persistent aging, voltage readings below specification",09/05/2023
HVAC-01,"Motor run capacitor significant degraded, replaced during inspection",10/05/2023
HVAC-01,"Compressor suction pressure persistent lower than expected, possible refrigerant leak recorded",10/05/2023
HVAC-02,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",10/05/2023
HVAC-02,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak recorded",10/05/2023
HVAC-02,"BMS communication timeout noted on unit, manual override applied",10/05/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",10/05/2023
HVAC-03,"Contactor contacts pitted and worn, replacement reported and scheduled",10/05/2023
HVAC-03,Compressor discharge temperature elevated above normal operating range,10/05/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, reported",10/05/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",10/05/2023
HVAC-03,"Outside air damper recorded not fully closing, weather seal replaced",10/05/2023
HVAC-04,Thermostat setpoint not being maintained — sensor drift noted and suspected,10/05/2023
HVAC-04,"Refrigerant charge low — technician recorded low refrigerant level, top-up performed",10/05/2023
HVAC-05,Ductwork damper detected as stuck in partially closed position,10/05/2023
HVAC-05,"BMS communication timeout noted on unit, manual override applied",10/05/2023
HVAC-06,"Supply air temperature intermittent inconsistent, mixing box damper adjusted",10/05/2023
HVAC-07,"Motor run capacitor intermittent degraded, replaced during inspection",10/05/2023
HVAC-07,Thermostat setpoint not being maintained — sensor drift recorded and suspected,10/05/2023
HVAC-07,"BACnet network interruption recorded, gateway settings reviewed",10/05/2023
HVAC-02,"Refrigerant leak observed at service valve connection, repair scheduled",11/05/2023
HVAC-03,"Wiring insulation intermittent deteriorated at junction box, rewired",11/05/2023
HVAC-03,"Blower wheel fouled with debris, significant buildup recorded and cleaned",11/05/2023
HVAC-05,"Anti-freeze thermostat setpoint noted as incorrectly set, corrected",11/05/2023
HVAC-06,"Refrigerant pressure readings outside specification, system checked",11/05/2023
HVAC-07,"Fuse blown on control circuit, root cause recorded and investigated",11/05/2023
HVAC-07,"Head pressure significant elevated, condenser fan speed checked",11/05/2023
HVAC-08,"Return air temperature significant higher than setpoint, airflow restricted",11/05/2023
HVAC-08,"BMS communication timeout noted on unit, manual override applied",11/05/2023
HVAC-01,"Evaporator coil frosting over, defrost cycle initiated",12/05/2023
HVAC-03,Compressor discharge temperature significant above normal operating range,12/05/2023
HVAC-03,"Control board fault code F45 detected, reset performed",12/05/2023
HVAC-03,"Control transformer output voltage significant low, unit inspected",12/05/2023
HVAC-03,"Motor run capacitor persistent degraded, replaced during inspection",12/05/2023
HVAC-03,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak recorded",12/05/2023
HVAC-04,"Voltage imbalance significant across phases, supply quality checked",12/05/2023
HVAC-04,"Refrigerant leak reported at service valve connection, repair scheduled",12/05/2023
HVAC-04,"Duct leakage detected at flex connector joints, sealed with mastic",12/05/2023
HVAC-05,"Supply air temperature significant inconsistent, mixing box damper adjusted",12/05/2023
HVAC-05,"Outside air damper noted not fully closing, weather seal replaced",12/05/2023
HVAC-07,"Motor run capacitor intermittent degraded, replaced during inspection",12/05/2023
HVAC-07,"Smoke detector in AHU compartment activated, area inspected",12/05/2023
HVAC-07,"BMS communication timeout recorded on unit, manual override applied",12/05/2023
HVAC-07,"Duct leakage detected at flex connector joints, sealed with mastic",12/05/2023
HVAC-08,"Condenser fan motor minor noisy, bearing wear observed",12/05/2023
HVAC-01,Thermostat setpoint not being maintained — sensor drift detected and suspected,13/05/2023
HVAC-01,Electrical panel voltage fluctuation recorded during peak load,13/05/2023
HVAC-02,"BACnet network interruption noted, gateway settings reviewed",13/05/2023
HVAC-02,"Motor run capacitor persistent degraded, replaced during inspection",13/05/2023
HVAC-02,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak observed",13/05/2023
HVAC-03,"BMS communication timeout observed on unit, manual override applied",13/05/2023
HVAC-03,"Economiser damper minor slow to respond, actuator noted and replaced",13/05/2023
HVAC-03,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak observed",13/05/2023
HVAC-03,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",13/05/2023
